YEAR,MO,DY,T2M,PRECTOTCORR,PS,WS10M_MAX,WS50M_MAX,WD50M,TS,T2M_MAX
2018,11,5,25.82,0.02,96.71,2.42,3.66,116.56,26.58,33.01
2018,11,6,23.55,0,96.83,4.41,7.91,94,24.5,32.9
2018,11,7,21.55,0,96.87,4.62,7.79,58.31,22.05,31.73
2018,11,8,21.61,0,96.78,4.38,7.23,58.94,21.98,32.14
2018,11,9,22.08,0,96.67,3.59,7.65,111.06,22.35,32.8
2018,11,10,22.4,0,96.74,3.04,5.64,120.5,22.59,32.81
2018,11,11,22.76,0,96.85,3.37,5.94,71.25,22.55,32.76
2018,11,12,23.37,0,96.74,2.84,5.05,86.19,22.58,32.98
2018,11,13,24.56,0,96.52,1.95,2.9,139.69,23.02,33.32
2018,11,14,24.36,0,96.56,2.2,3.18,126.25,22.9,32.9
2018,11,15,23.58,0,96.78,3.26,6.82,114.19,23.44,33.23
2018,11,16,22.86,0,96.8,4.52,7.57,101.06,23.65,32.55
2018,11,17,23.33,0,96.68,3.15,6.68,119.88,23.51,32.56
2018,11,18,24.12,0,96.67,2.53,3.98,117.31,23.92,33.18
2018,11,19,25.49,0.09,96.82,3.84,6.12,148.94,25.65,34.15
2018,11,20,27.11,0.07,96.87,3.61,4.06,158.75,27.94,33.65
2018,11,21,26.04,0,96.9,3.38,4.78,98.81,26.9,33.09
2018,11,22,24.19,0,96.98,4.26,6.57,98.88,24.5,32.26
2018,11,23,24.43,0,97.13,2.84,5.55,59.31,24.73,32.16
2018,11,24,23.01,0,97.15,4.1,6.34,44.69,23.67,31.94
2018,11,25,22.52,0,97.03,3.08,5.82,99.38,22.98,32.11
2018,11,26,22.12,0,96.89,3.53,6.55,52.81,22.31,31.35
2018,11,27,22.85,0,96.91,4.03,6.68,104.81,22.79,32.15
2018,11,28,21.85,0,96.97,4.38,6.62,98.69,21.81,30.01
2018,11,29,21.27,0,97.09,4.23,7.37,69.56,21.92,30.81
2018,11,30,21.19,0,97.11,4.55,7.38,53.69,21.94,30.48
2018,12,1,20.85,0,96.9,4.87,7.42,80.44,21.35,28.95
2018,12,2,21.33,0,96.72,4.47,6.99,110.19,21.57,29.71
2018,12,3,20.43,0,96.83,4.19,6.38,98.69,20.69,27.54
2018,12,4,21.71,0,96.93,4.18,7.05,98.75,22.02,29.25
2018,12,5,22.23,0,96.78,3.95,6.2,157,22.15,29.8
2018,12,6,21.33,0,96.66,3.31,7.34,137.12,21.65,29.64
2018,12,7,20.53,0,96.72,4.96,7.8,97.88,20.98,29.33
2018,12,8,20.98,0,96.74,4.61,7.51,138.88,21.26,30.18
2018,12,9,21.23,0.01,96.67,4.32,6.73,147.88,21.58,30.44
2018,12,10,19.96,0,96.63,3.89,6.93,170.5,20.47,29.59
2018,12,11,20.3,0,96.79,3.31,7.04,81.19,20.01,28.6
2018,12,12,18.95,0,96.9,3.35,7.02,176.88,19.58,28.1
2018,12,13,18.64,0,97.13,5.2,8.95,75.62,19.66,27.13
2018,12,14,17.23,0,97.29,5.72,8.62,51.81,18.26,26.21
2018,12,15,17.15,0,97.29,5.69,8.8,62.06,17.88,26.65
2018,12,16,16.57,0,97.29,6.22,9.05,61.62,17.1,25.83
2018,12,17,17.23,0,97.13,6,9.44,50.56,17.8,27.51
2018,12,18,16.8,0,97.11,4.85,8.72,45.38,17.4,26.7
2018,12,19,16.6,0,97.11,4.36,8.66,79.62,16.55,26.75
2018,12,20,17.52,0,97.07,4.04,7.74,94.62,17.07,27.97
2018,12,21,18.45,0,96.97,3.38,6.27,93.69,17.75,28.51
2018,12,22,18.63,0,96.91,3.4,6.21,125.5,17.98,28.94
2018,12,23,18.99,0,96.95,3.34,6.09,122.56,18.45,29
2018,12,24,19.69,0,96.88,3.78,5.51,205.56,19.51,29.37
2018,12,25,20.83,0,96.8,4.71,6.62,196.69,20.6,30
2018,12,26,18.5,0,96.78,6.69,8.32,202.44,19,28.52
2018,12,27,15.57,0,96.97,4.65,8.47,77.12,16.08,25.65
2018,12,28,14.48,0,97.03,4.98,8.1,51.81,14.64,24.97
2018,12,29,14.67,0,97.17,5.12,8.58,84.69,14.48,25.17
2018,12,30,15.71,0,97.3,4.5,7.96,99.06,15.42,26.55
2018,12,31,18.06,0,97.32,3.82,6.45,108.19,16.79,28.3
2019,1,1,20.36,0,97.24,3.32,4.82,161.94,17.58,29.58
2019,1,2,20.06,0,97.18,3.82,8.41,167.56,18.3,30.35
2019,1,3,18.67,0,97.3,4.44,8.7,98.5,18.48,28.71
2019,1,4,19.09,0,97.18,4.55,7.52,115.12,18.24,29.03
2019,1,5,19.72,0,96.97,3.74,5.45,209.12,18.14,29.73
2019,1,6,18.51,0,96.93,5.73,8.84,271.62,18.73,28.73
2019,1,7,15.14,0,97.09,5.05,8.79,39.19,15.77,25.27
2019,1,8,17.01,0,97.03,4.56,8.27,116.44,16.07,26.33
2019,1,9,17.09,0,97,3.77,8.31,60.62,16.68,26.71
2019,1,10,17.26,0,96.95,4.62,8.67,78,17.38,26.97
2019,1,11,17.65,0,96.93,4.99,7.88,97.69,17.8,27.42
2019,1,12,18.65,0,96.82,4.63,7.36,176.31,18.39,28.8
2019,1,13,18.56,0,96.96,4.45,8.62,113.69,19.06,28.58
2019,1,14,17.8,0,97.09,6.27,8.98,37.75,18.51,27.31
2019,1,15,17.12,0,97.11,5.2,8.22,73.81,17.24,26.59
2019,1,16,19.42,0,96.99,3.34,6.49,123.56,19.17,29.86
2019,1,17,21.03,0,96.85,3.83,8.03,147.25,19.48,30.67
2019,1,18,19.36,0,96.93,5.45,8.93,62.06,19.61,29.94
2019,1,19,19.8,0,96.96,4.55,7.9,98.81,19.7,30.6
2019,1,20,20.69,0,96.94,3.9,7.05,148.19,20.57,31.92
2019,1,21,20.53,0,96.66,7.22,9.83,210.12,20.78,31.11
2019,1,22,19.08,0,96.7,5.49,7.98,276.31,20.06,27.56
2019,1,23,19.15,0,96.84,3.29,6.91,269.56,20,27.29
2019,1,24,18.33,0,96.91,4.84,8.87,186.38,19.56,27.15
2019,1,25,17.05,0,96.98,5.12,8.48,110.25,18.23,25.33
2019,1,26,15.78,0,97.2,6.59,8.54,30.44,16.91,24.19
2019,1,27,14.9,0,97.34,6.01,9.19,35.5,16.12,24.01
2019,1,28,13.86,0,97.42,5.79,9.02,35,14.91,23.33
2019,1,29,14.68,0,97.35,4.55,8.7,55.25,15.62,25.2
2019,1,30,16.33,0,97.12,3.89,7.14,104.81,16.3,26.8
2019,1,31,17.91,0,96.93,6.83,8.02,166.38,16.65,27.13
2019,2,1,19.55,0,96.95,4.46,8.72,171.38,19.14,29.16
2019,2,2,19.42,0,96.93,5.33,8.55,114.69,20.37,29.02
2019,2,3,21.24,0,97.04,5.46,7.94,95.44,22.11,29.79
2019,2,4,22.6,0,97.13,4.3,8.12,140,23.15,31.83
2019,2,5,23.58,0,97,4.17,6.64,197.81,23.83,32.04
2019,2,6,23.93,0,96.59,6.9,8.48,254.62,24.56,32.24
2019,2,7,18.97,0,96.63,8.74,10.56,264.38,19.86,26.35
2019,2,8,15.26,0,96.96,6.57,9.01,273.69,16.4,24.14
2019,2,9,14.5,0,97.16,5.25,7.95,80.12,15.33,24.71
2019,2,10,16.1,0,97.19,4.95,8.75,88.06,16.87,26.63
2019,2,11,18.74,0,97.11,5.06,8.08,96.69,19.15,29.92
2019,2,12,21.54,0,97.11,5.06,8.34,129.44,21.62,32.82
2019,2,13,24.02,0.21,97.12,4.49,7.04,150.31,24.8,33.19
2019,2,14,25.29,0.44,96.81,5.82,7.84,247.44,26.26,32.98
2019,2,15,22.92,0.01,96.79,5.97,8.58,312.94,24.12,31.88
2019,2,16,19.88,0,96.95,5.73,7.71,70.56,21.26,28.96
2019,2,17,20.55,0,96.8,4.06,7.64,191.38,21.36,30.45
2019,2,18,23.57,0,96.52,4.19,4.86,286.19,23.51,33.4
2019,2,19,23.68,0,96.64,5.76,7.7,282.06,24.12,33.3
2019,2,20,25.73,0,96.82,4.24,7.2,107.56,26.04,35.75
2019,2,21,26.23,0.02,96.96,5.7,8.75,243.25,27.2,35.81
2019,2,22,25.5,0,96.92,6.59,8.2,309.5,26.86,35.05
2019,2,23,24.49,0,96.72,4.78,6.64,185.62,25.72,34.52
2019,2,24,22.98,0,96.51,8.02,9.98,212.19,22.9,32.04
2019,2,25,22.48,0,96.45,6.84,8.23,296.38,23.25,31.74
2019,2,26,22.33,0,96.34,7.75,9.34,275.69,23.29,29.67
2019,2,27,21.47,0,96.39,8.21,9.7,285.56,22.58,28.93
2019,2,28,19.46,0,96.7,5.93,8.38,70.5,21.04,28.19
2019,3,1,20.38,0,96.7,5.97,9.31,77.62,22.06,29.86
2019,3,2,24.31,0,96.55,5.8,9.24,134.12,24.94,34.45
2019,3,3,24.76,0.06,96.4,6.57,7.73,282.56,26.01,33.76
2019,3,4,24.07,0,96.33,8.38,9.92,286.31,25.26,31.9
2019,3,5,22.3,0,96.39,4.7,8.31,258.06,24.05,31.69
2019,3,6,21.98,0,96.54,4.27,6.63,193.5,23.81,31.29
2019,3,7,23.69,0,96.55,3.38,5.09,285,24.3,32.42
2019,3,8,24.83,0,96.64,4.52,7.07,197.62,25.79,34.37
2019,3,9,24.67,0,96.69,6.83,8.11,296.69,25.91,33.69
2019,3,10,25.3,0,96.63,6.22,7.92,251,26.78,34.77
2019,3,11,25.54,0,96.74,7.02,8.2,275.25,26.58,33.91
2019,3,12,25.22,0,96.81,5.04,7.45,259.19,26.78,35.02
2019,3,13,25.91,0,96.75,6.06,8.04,287.25,27.25,35.51
2019,3,14,25.13,0,96.82,6.67,8.59,295.5,26.46,34.16
2019,3,15,24.91,0,96.84,4.38,8.04,199.38,26.83,35.11
2019,3,16,25.99,0,96.74,6.01,8.34,91.56,27.51,35.46
2019,3,17,26.76,0,96.6,6.12,9.04,196.81,28.32,36.86
2019,3,18,26.18,0,96.66,4.65,8.29,142.56,28.43,35.65
2019,3,19,27.17,0,96.44,4.01,7.56,181.12,29.07,37.08
2019,3,20,28.36,0,96.37,5.92,9.12,275.81,29.55,37.58
2019,3,21,26.52,0,96.59,5.39,7.86,309.81,28.31,35.94
2019,3,22,27.32,0,96.68,3.52,7.23,176.56,29.15,36.84
2019,3,23,28.26,0,96.7,5.09,8.3,124.31,30.05,37.26
2019,3,24,28.75,0,96.6,4.84,7.02,191,30.5,38.08
2019,3,25,30.21,0,96.52,4.75,8.94,190.94,31.6,39.49
2019,3,26,29.4,0,96.66,6.02,8.56,63.19,31.59,39.11
2019,3,27,29.32,0,96.78,5.04,7.85,135.5,31.31,38.72
2019,3,28,30.9,0,96.65,3.36,6.86,55,32.68,40.83
2019,3,29,32.36,0,96.4,3.95,8.72,253.31,33.58,42.01
2019,3,30,32.28,0,96.33,4.96,9.02,291.44,34.27,41.57
2019,3,31,31.66,0,96.34,6.74,9.09,291,33.26,40.87
2019,4,1,30.94,0,96.4,4.33,8.32,258.62,33.23,40.44
2019,4,2,31,0,96.41,3.56,7.24,298.69,33.31,41.01
2019,4,3,31.96,0,96.38,4.22,7.36,296.56,33.89,41.79
2019,4,4,33.09,0,96.38,5.17,9.41,293.5,34.81,42.96
2019,4,5,32.94,0,96.43,6.52,10.04,280.81,34.99,42.01
2019,4,6,31.99,0,96.42,6.41,9.66,278.19,34.37,41.48
2019,4,7,32.43,0,96.24,5.13,9.02,285.44,35.11,41.68
2019,4,8,32.26,0.03,96.18,6.02,8.7,285.19,34.49,41.73
2019,4,9,31.91,0,96.25,7.14,9.12,283.69,33.9,41.4
2019,4,10,32.39,0,96.35,5.91,9.45,300.31,35.08,41.87
2019,4,11,34.23,0,96.25,4.77,9.07,303.56,36.89,43.33
2019,4,12,33.42,0,96.27,4.77,8.74,294.44,35.86,43
2019,4,13,33.55,0,96.31,4.94,8.75,305.81,36.32,42.69
2019,4,14,34.9,0,96.3,5.47,9.11,278.31,37.73,43.26
2019,4,15,33.37,0.3,96.3,5.56,7.41,285.12,35.25,40.61
2019,4,16,28.9,4.93,96.39,5.88,7.19,174.94,30.58,31.29
2019,4,17,28.23,0.13,96.45,7.39,8.29,262.81,30.58,35.25
2019,4,18,28.43,0,96.52,4.62,7.41,291.62,31.16,36.08
2019,4,19,29.81,0,96.33,5.52,8.87,239.88,33.23,38.17
2019,4,20,30.32,0,96.13,4.44,7.91,151.62,33.49,39.33
2019,4,21,31.16,0,96.06,4.21,7.71,185.62,34.22,40.49
2019,4,22,32.13,0,96.14,3.64,7.68,270.75,35.59,41.3
2019,4,23,33.84,0,96.22,3.76,7.91,266.5,37.55,42.76
2019,4,24,34.95,0,96.25,6.34,8.23,336,37.65,44.19
2019,4,25,35.69,0,96.25,6.63,9.81,253.81,38.23,44.42
2019,4,26,36.33,0,96.19,5.95,9.65,317.88,38.87,44.62
2019,4,27,36.62,0,96.1,7.11,9.57,286.19,38.94,45.48
2019,4,28,35.83,0,96.07,7.05,9.96,314.25,37.83,45.35
2019,4,29,35.76,0,96,7.68,10.16,295.44,37.9,44.91
2019,4,30,34.12,0,95.95,8.93,10.27,273.44,36.16,43.51
2019,5,1,32.31,0,95.86,7.41,9.07,274.38,34.71,41.09
2019,5,2,32.48,0,95.88,6.22,9.2,278.19,35.61,41.23
2019,5,3,32.4,0,95.95,7.51,10.21,282.25,35.23,40.81
2019,5,4,31.88,0,96.25,7.12,9.65,277.81,35.42,40.44
2019,5,5,31.94,0.51,96.43,6.38,8.74,281.12,35.19,39.96
2019,5,6,33.35,0.01,96.25,6.47,9.24,283.44,36.58,41.7
2019,5,7,33.78,0,96.16,7.17,10.37,280.06,36.56,42.11
2019,5,8,32.78,0,96.26,7.69,10.8,285.19,35.5,40.8
2019,5,9,31.93,0,96.21,7.74,8.98,282.31,34.92,40.06
2019,5,10,31.87,0,96.22,6.79,9.02,271.31,34.94,39.67
2019,5,11,31.98,0,96.29,7.13,8.37,282.38,34.86,40.53
2019,5,12,34.11,0.01,96.16,5.76,8.89,278.25,38.13,42.22
2019,5,13,34.13,0.06,96.1,7.05,8.84,281.31,37.4,41.73
2019,5,14,33.8,0.06,96.08,6.43,9.08,279.25,37.04,41.92
2019,5,15,33.91,0,96.17,6.71,9.58,267.38,37.88,41.74
2019,5,16,33.07,0.26,96.28,7.33,9.47,280,36.45,40.05
2019,5,17,33.42,0,96.31,8.05,9.54,279.25,36.23,40.55
2019,5,18,33.05,0,96.27,8.2,9.39,289,36,40.2
2019,5,19,33.56,0,96.25,5.35,6.86,293.81,37.07,40.8
2019,5,20,35.18,0,96.24,5.03,8.44,291.94,39.19,42.68
2019,5,21,35.77,0,96.15,6.63,8.96,290.81,39.12,43.38
2019,5,22,35.15,0,96.08,7.5,8.98,289.19,38.07,43.14
2019,5,23,35.27,0,96.02,7.65,9.25,282.75,38.5,42.95
2019,5,24,34.96,0,96.09,7.76,8.96,278.94,37.83,42.23
2019,5,25,35.13,0,96.02,6.34,8.84,294,38.79,42.2
2019,5,26,35.67,0,95.91,5.76,8.45,279.31,39.62,42.83
2019,5,27,35.55,0,95.93,6.94,9.77,275.44,39.19,43.05
2019,5,28,35.7,0,95.86,7.29,9.8,285.62,39.12,43.72
2019,5,29,36.96,0,95.75,8.32,9.62,291.44,40.36,44.94
2019,5,30,36.74,0,95.75,7.49,9.48,290.44,39.57,44.08
2019,5,31,36.26,0,95.78,7.16,9.31,288.19,39.6,43.9
2019,6,1,35.55,0.03,95.91,6.94,8.98,278.31,38.36,42.65
2019,6,2,36.28,0.2,95.84,6.74,9.24,275.62,39.54,43.73
2019,6,3,37.01,0.23,95.75,8.35,9.55,283.25,39.91,45.5
2019,6,4,36.51,0,95.77,8.66,10.2,292.25,39.44,45.13
2019,6,5,36.66,0,95.78,8.69,10.93,288.19,39.74,45.42
2019,6,6,36.64,0,95.79,7.42,9.89,287.06,39.69,43.96
2019,6,7,36.53,0.01,95.82,7.21,9.21,289.06,39.82,44.22
2019,6,8,35.05,0.02,95.82,9.32,10.54,286.19,36.9,41.15
2019,6,9,37.51,0,95.59,7.98,10.06,300.38,40.57,45.69
2019,6,10,37.01,0,95.52,8.55,10.86,284.44,40.57,45.19
2019,6,11,36.9,0.08,95.45,7.24,8.7,250,41.22,44.58
2019,6,12,36.7,0.14,95.47,9.83,11.89,217.25,40.22,41.76
2019,6,13,33.98,0.37,95.69,9.08,10.98,252.94,38.51,40.43
2019,6,14,34.24,1.15,95.73,7.47,9.13,249.94,38.34,40.87
2019,6,15,33.55,4.26,95.85,8.85,10.87,256.62,37.48,40.65
2019,6,16,32.81,0.33,95.94,8.66,10.52,263.94,35.99,39.76
2019,6,17,32.55,1.39,95.96,8.89,10.09,264.94,35.49,39.44
2019,6,18,31.88,0.32,95.78,9.39,11.59,244.06,35.05,39.24
2019,6,19,29.32,8.91,95.73,7.73,9.56,260.44,30.94,34.19
2019,6,20,30.53,0.13,95.82,5.81,6.65,287.31,33.32,36.98
2019,6,21,31.24,3.88,95.81,6.4,7.45,304.75,34.14,37.19
2019,6,22,32.08,1.12,95.7,6.25,7.98,304.75,34.79,38.86
2019,6,23,32.23,1.68,95.59,6.31,7.84,306.56,34.7,38.61
2019,6,24,31.3,19.69,95.72,5.02,6.51,239.25,33.23,35.83
2019,6,25,31.5,2.31,95.84,3.59,5.5,293.19,34.29,37.3
2019,6,26,30.42,5.94,95.83,5.63,6.7,272.06,32.09,35.48
2019,6,27,28.94,6.13,95.68,6.55,7.73,281.38,29.85,33.23
2019,6,28,29.18,2.28,95.57,7.2,8.73,267.69,30.36,33.73
2019,6,29,28.82,14.35,95.58,5.84,7.45,284.56,30.36,34.47
2019,6,30,27.05,20.37,95.67,6.58,7.97,268.94,27.69,30.84
2019,7,1,28.08,2.54,95.62,5.64,7.66,279.75,29,32.69
2019,7,2,27.26,22.94,95.62,6.74,8.22,280.62,27.62,30.85
2019,7,3,26.83,34.22,95.58,7.32,8.87,280.44,27.1,30.62
2019,7,4,25.65,32.98,95.52,8.28,10.2,263.62,25.83,27.68
2019,7,5,25.69,66.16,95.36,8.2,10.24,261.06,25.55,27.41
2019,7,6,25.29,33.7,95.32,7.36,8.93,258.62,25.22,27.48
2019,7,7,25.87,5.47,95.47,7.91,9.48,259.62,26.15,29.37
2019,7,8,26.16,2.22,95.64,8.95,11.05,250.75,26.3,28.86
2019,7,9,27.48,0.18,95.57,7.16,8.58,247.62,28.03,32.01
2019,7,10,27.76,0,95.57,6.8,7.97,251.44,28.52,32.48
2019,7,11,27.76,0,95.73,7.56,8.88,254.12,28.47,32.62
2019,7,12,27.53,0.16,95.9,7.88,9.51,248,28.27,32.32
2019,7,13,27.27,0.02,96.01,7.4,8.67,250.19,27.95,31.58
2019,7,14,26.99,0,95.89,7.59,9.36,251.19,27.4,30.81
2019,7,15,27.57,0,95.76,8.57,10.34,254.94,28.15,32.87
2019,7,16,27.61,0,95.88,8.1,9.56,254.25,28.39,32.29
2019,7,17,27.8,0,95.9,6.5,7.86,266.5,28.78,32.83
2019,7,18,27.98,0,95.79,5.49,6.5,280.06,29.07,32.81
2019,7,19,28.74,2.67,95.73,4.55,6.41,223.88,29.25,32.86
2019,7,20,28.44,8.69,95.7,3.12,4.43,150.19,28.73,32.59
2019,7,21,28.49,10.65,95.61,3.05,3.52,163.19,28.9,32.02
2019,7,22,29.44,1.77,95.57,3.07,4.38,197.06,30.26,33.87
2019,7,23,28.99,0.6,95.63,4.21,5.48,162.12,29.62,33.36
2019,7,24,28.18,2.87,95.66,4.42,5.96,221.31,28.44,31.22
2019,7,25,26.56,8.7,95.71,8.62,10.78,255.25,26.54,29.11
2019,7,26,26.78,6.48,95.61,8.88,10.8,260.12,27.15,30.43
2019,7,27,26.11,27.51,95.52,9.64,12.17,269.19,26.03,29.23
2019,7,28,25.72,18.56,95.52,9.49,11.92,268.88,25.73,28.56
2019,7,29,25.83,60.26,95.47,7.55,9.61,276.94,25.75,28.58
2019,7,30,25.8,25.16,95.54,8.27,10.29,277.25,25.94,29.72
2019,7,31,25.59,8.44,95.59,9.51,11.79,260.88,25.78,29.19
2019,8,1,25.23,6.27,95.62,10.28,12.8,259.12,25.37,28
2019,8,2,25.83,6.75,95.57,7.56,9.51,258.88,26.08,29.07
2019,8,3,25.52,12.13,95.47,7.25,8.94,248.75,25.51,27.6
2019,8,4,26.85,4.39,95.41,5.55,7.59,286.81,27.05,30.61
2019,8,5,25.63,4.87,95.41,7.15,9.16,268.06,25.72,29.25
2019,8,6,25.44,6.88,95.37,7.16,8.98,273.62,25.37,27.71
2019,8,7,25.69,42.1,95.26,7.76,9.77,277.81,25.58,28.63
2019,8,8,24.83,89.6,95.05,7.87,10.9,279.19,24.62,26.92
2019,8,9,24.47,61.07,94.92,12.19,15.47,248.75,24.28,26.15
2019,8,10,25.09,4.16,95.41,9.57,12.3,215.06,25.07,29.06
2019,8,11,25.62,1.2,95.73,5.52,7.3,232.56,25.97,29.98
2019,8,12,25.78,0.32,95.83,5.99,7.26,270.62,26.16,29.8
2019,8,13,25.49,11.05,95.8,6.76,8.16,273.56,25.53,29.05
2019,8,14,25.17,23.24,95.84,5.79,8.54,271.69,25.05,27.12
2019,8,15,24.12,17.78,95.84,8.27,10.52,260,23.98,25.75
2019,8,16,25.36,5.92,95.77,8.09,10.49,252.69,25.23,29.5
2019,8,17,25.76,3.76,95.9,6.92,9.11,253.19,25.99,29.78
2019,8,18,25.69,4.51,96.1,6.21,7.61,272.31,25.95,29.65
2019,8,19,25.98,2.31,96.21,5.39,6.48,285,26.18,29.95
2019,8,20,26.05,3.31,96.17,5.38,6.69,295.5,26.05,29.85
2019,8,21,26.21,3.36,96.06,6.07,7.44,293.62,26.29,29.83
2019,8,22,25.64,5.22,96.01,5.65,6.91,297.5,25.71,29.3
2019,8,23,25.46,2.89,96.03,5.26,6.66,289.12,25.61,29.47
2019,8,24,24.54,18.05,95.99,6.23,7.71,287.81,24.43,27.19
2019,8,25,24.78,18.15,95.89,5.77,7.39,294.31,24.65,27.59
2019,8,26,23.97,24.97,95.8,6.99,9.12,283.81,23.73,25.53
2019,8,27,24.29,24.74,95.71,7.35,9.55,279.88,24.13,26.42
2019,8,28,24.29,15.26,95.84,6.66,8.45,252.06,24.2,26.38
2019,8,29,25.25,0.29,95.98,3.07,4.92,268.12,25.38,28.22
2019,8,30,25.13,24.27,95.79,5.68,6.83,287.75,25.11,28.48
2019,8,31,25.77,32.85,95.6,3.63,5.45,286.44,25.95,29.78
2019,9,1,25.83,12.41,95.66,4.57,6.98,265.31,25.76,28.69
2019,9,2,25.55,5.85,95.8,5.19,7.09,256.12,25.59,29.02
2019,9,3,25.8,1.31,95.8,4.2,5.94,266.94,25.97,29.25
2019,9,4,26,10.34,95.62,4.29,5.95,299.25,25.98,28.79
2019,9,5,27.12,9.23,95.54,3.12,4.61,177.31,27.19,30.69
2019,9,6,25.87,2.36,95.55,4.74,7.19,274,25.75,27.9
2019,9,7,25.3,2.4,95.59,5.63,7.02,245.94,25.28,27.45
2019,9,8,25.4,24.35,95.72,4.26,6.7,249.12,25.31,27.6
2019,9,9,25.11,32.52,95.69,5.66,7.54,278.56,24.96,27.3
2019,9,10,25.39,42.71,95.69,4.58,6.49,280.81,25.19,27.51
2019,9,11,25.55,12.69,95.9,4.91,7.31,282.19,25.41,28.15
2019,9,12,24.94,25.44,96.05,7.71,9.72,272.19,24.76,27.49
2019,9,13,24.78,64.13,96.04,6.83,8.72,285.62,24.62,27.78
2019,9,14,24.98,19.51,95.99,7.62,10.06,284.69,24.75,27.65
2019,9,15,25.31,4.28,96.08,6.23,8.05,281.31,25.17,28.22
2019,9,16,25.12,6.96,96.04,6.2,7.91,283.5,24.97,27.4
2019,9,17,26.38,13.55,95.99,5.38,6.7,326,26.34,30.01
2019,9,18,26.33,7.12,96.12,4.28,6.17,159.69,26.05,29.37
2019,9,19,25.23,11.78,96.22,4.7,6.2,65.75,25.04,27.26
2019,9,20,25.49,11.2,96.13,4.24,5.86,87.31,25.35,27.99
2019,9,21,24.95,22.54,96.07,4.09,5.96,84.31,24.85,27.44
2019,9,22,24.99,3.41,96.21,4.24,5.79,198.19,24.98,28.19
2019,9,23,25.41,19.61,96.33,2.54,3.96,288.31,25.44,28.36
2019,9,24,25.85,2.34,96.3,2.62,4.09,181.75,25.93,28.98
2019,9,25,25.05,13.56,96.36,3.6,5.33,67.44,24.87,27.42
2019,9,26,24.94,5.83,96.49,3.97,5.26,137.62,24.88,27.21
2019,9,27,24.51,14.64,96.56,6,7.52,210,24.4,27.01
2019,9,28,24.31,7.01,96.48,4.83,6.01,253.75,24.23,26.53
2019,9,29,23.48,2.71,96.63,3.59,4.7,233.19,23.37,25.65
2019,9,30,24.36,6.24,96.52,3.86,4.86,236.69,24.4,27.53
2019,10,1,24.29,4.02,96.34,6.91,8.8,243.88,24.23,27.57
2019,10,2,25.01,1.55,96.54,5.13,6.45,292.44,24.98,28.57
2019,10,3,25.04,1.4,96.54,3.93,5.77,326.94,25.03,29.16
2019,10,4,24.37,6.61,96.57,3.13,4.98,217.94,24.41,28.4
2019,10,5,24.94,1.88,96.53,2.56,4.65,180.31,24.65,28.49
2019,10,6,25.07,0.57,96.58,1.63,1.88,171.19,24.62,28.12
2019,10,7,25.72,0.2,96.65,2.19,2.64,158.81,25.24,29.03
2019,10,8,25.37,0,96.62,2.66,3.76,66.38,25.38,29.36
2019,10,9,24.83,0.53,96.57,2.74,4.12,60.81,24.99,29.58
2019,10,10,25.01,1.77,96.56,3.18,4.77,84.88,25.04,29.33
2019,10,11,25.29,1.96,96.54,1.55,2.45,137.19,25.1,28.98
2019,10,12,24.44,0.28,96.61,2.74,4.05,58.69,24.26,29.29
2019,10,13,23.97,0,96.74,2.94,4.81,62.38,23.15,29.31
2019,10,14,25.05,0,96.77,2.11,2.91,91.38,23.98,29.84
2019,10,15,24.61,0,96.77,2.61,3.71,108.12,23.77,29.9
2019,10,16,23.4,0,96.75,4.02,4.96,58.56,23.05,29.5
2019,10,17,22.89,0,96.76,3.53,5.03,82.19,22.7,28.86
2019,10,18,22.55,0,96.74,3.39,5.1,82.12,22.44,27.83
2019,10,19,22.83,2.55,96.83,2.97,5.26,118.31,22.85,26.65
2019,10,20,22.92,0.58,96.86,3.8,4.47,92.5,22.85,26.91
2019,10,21,22.76,0.38,96.73,4.62,5.49,76.38,22.73,26.45
2019,10,22,22.48,6.76,96.54,4.7,5.71,78,22.48,26.63
2019,10,23,21.21,6.55,96.46,5.31,6.45,69.06,21.23,24.83
2019,10,24,21.61,0.6,96.42,4.51,6.62,70.69,21.42,27.35
2019,10,25,20.37,0.24,96.46,4.7,8.26,69.81,20.15,25.48
2019,10,26,21,0.53,96.57,6.23,7.62,76.06,20.9,25.41
2019,10,27,21.62,5.71,96.65,4.46,7.05,82.38,21.54,25.41
2019,10,28,23.44,9.56,96.72,5.93,7.08,93.12,23.51,27.67
2019,10,29,23.53,2.08,96.82,3.16,5.74,73.75,23.52,27.82
2019,10,30,24.11,0.25,96.76,3.66,5.59,88.94,24.16,28.48
2019,10,31,23.47,1.14,96.67,3,5.59,96.5,23.4,28.37
2019,11,1,22.76,1.26,96.64,3.98,4.93,122.81,22.82,27.54
2019,11,2,22.2,0.84,96.78,4,4.81,108.69,22.2,25.57
2019,11,3,22.94,1.18,96.89,2.65,4.04,192.25,23.01,27.49
2019,11,4,23.48,0,96.88,3.2,5.55,234.94,23.64,28.94
2019,11,5,23.68,0,96.68,3.43,5,48.31,23.77,28.79
2019,11,6,23.86,0,96.47,2.45,3.61,154.44,23.69,28.35
2019,11,7,23.9,1.39,96.4,2.92,3.7,177.75,23.68,27.87
2019,11,8,24.04,3.98,96.51,2.95,3.72,166.81,23.87,28.12
2019,11,9,23.4,0.14,96.63,4.17,5.97,81.94,23.52,27.93
